reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,appId,sortOrder
f8850677-fd69-4710-87a8-52f0454b3c9d,Lê Uynh Giàng,https://play-lh.googleusercontent.com/a/ACg8ocJtZ23sIK6myN7x-HEmWr-CEUQ_QbRYI2ErJngzxN3NrIPPqQ=mo,ngân hàng đang bị lỗi có cách nào khắc phục nào không.,2,1,5.3.8,2025-11-21 06:32:19,"Trước tiên, Ứng dụng Agribank Plus rất xin lỗi quý khách vì trải nghiệm chưa được ưng ý khi sử dụng dịch vụ. Nhằm giúp chúng tôi hiểu rõ về vấn đề mà quý khách gặp phải, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-01 07:02:20,5.3.8,com.vnpay.Agribank3g,most_relevant
7379ff96-5ce5-47ba-a102-c4999908f2f2,Thanh Quang,https://play-lh.googleusercontent.com/a/ACg8ocJMbvYVZgSQGVmch7ZxNqH9VvTHU2XtQ_1SE0ygd5xNPmlxBQ=mo,k vào ứng dụng đc vào thì báo bị sai mk,2,0,5.3.8,2025-12-16 15:28:11,"Xin chào Quý khách! Vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-19 03:58:09,5.3.8,com.vnpay.Agribank3g,most_relevant
31e03d79-a304-4f83-8feb-13340839d813,Tiên Trương,https://play-lh.googleusercontent.com/a-/ALV-UjW6TxEnVaNlDv8GiZahuplMR-6LCg3K5aFQXjIttio_dLRdkBCI,không đăng nhập vào agribank đc,2,0,5.3.8,2025-11-21 06:28:03,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-01 07:02:35,5.3.8,com.vnpay.Agribank3g,most_relevant
d612d701-53a9-4992-84f4-b00092c9a1fc,Tram Ka,https://play-lh.googleusercontent.com/a/ACg8ocJd6_EWX6AyhuxN2QNzLY1vOgQIxXlyjUa5qzoBgeolk5Kr5Q=mo,nhập ca buổi ko vô dk,2,0,5.3.8,2025-11-21 06:13:52,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-01 07:03:02,5.3.8,com.vnpay.Agribank3g,most_relevant
cba8e551-a02d-46e8-9c5a-da6dd8cfea05,Tú Dương,https://play-lh.googleusercontent.com/a/ACg8ocKvsOQIwZnuUZ0FcoOKdb449Q2O_xEnWfJIbzF0zmHpaDBuHw=mo,Mô bán ngàn nạp tiền,2,0,5.3.8,2025-11-12 14:57:07,"Xin chào Quý khách! Nhằm giúp chúng tôi hiểu rõ về vấn đề mà quý khách gặp phải, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-01 07:03:12,5.3.8,com.vnpay.Agribank3g,most_relevant
e98b8a91-e568-4f35-87a1-cd738cd993a6,Thanh Tuấn,https://play-lh.googleusercontent.com/a-/ALV-UjUbCFZBTElCn5V3eZexQvIi1tGdzdWI8nHFdAhmydUz4T3hm8BN6A,hay lỗi quá đi,2,0,5.3.8,2025-11-20 17:21:13,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-01 07:03:33,5.3.8,com.vnpay.Agribank3g,most_relevant
1eb38270-7630-4a93-b18c-2b4493ada322,Tiền Duong,https://play-lh.googleusercontent.com/a/ACg8ocI5w21cVSg6-Dv2Qg4EXyd2-_aK-5x_ZA8KlOBO5awlCXPz9w=mo,trải nghiệm chán,2,2,5.3.8,2025-11-10 17:46:48,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:46:54,5.3.8,com.vnpay.Agribank3g,most_relevant
89cd9414-417e-4c44-9f69-0fde53b25b38,Phương Thảo Hồ,https://play-lh.googleusercontent.com/a-/ALV-UjWQNMj5gdLA9x_POW5Hodk-0-z4Qxyo0vCeSo2NJ_QX1U2jfCYv,"Việc gửi thông báo khuyến mãi liên tục mặc dù đã tắt tín năng này. Thật sự khó chịu khi luôn thấy thông báo từ ngân hàng trong khi không phât sinh giao dịch, phải mở vào xem thì toàn là tin quảng cáo khuyến mãi. Tắt rồi cũng như không.",2,0,5.3.7,2025-11-07 01:09:35,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:39:43,5.3.7,com.vnpay.Agribank3g,most_relevant
cb5890b7-4476-4b3b-b2eb-55728b3240b8,Viet Sen,https://play-lh.googleusercontent.com/a/ACg8ocJmZdx0d6jMG_-Xiljlo16l2_GCftRj0GNoXuUNwQaOGDvcHw=mo,ứng dụng gì mà trừ lắm loại phí. k dùng để nhận phụ cấp chắc k bao giờ giám bén mảng dùng cái ngân hàng này.,2,1,5.3.7,2025-11-09 00:44:39,Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Các khoản phí trừ trong tài khoản đều do ngân hàng Agribank trực tiếp thu và quy định thời gian trừ phí. Quý khách vui lòng liên hệ đến số hotline: 1900558818 để được hỗ trợ thông tin chính xác về các khoản phí nhé. Cảm ơn Quý khách!,2025-11-15 03:39:41,5.3.7,com.vnpay.Agribank3g,most_relevant
6a84ce80-6371-4980-a879-a9435f0465f2,Hien Ban,https://play-lh.googleusercontent.com/a/ACg8ocK1CwgRemVSg9pvYj3d57xEl4uqj1JvR34G4ZJH1jNoSjLx_g=mo,dạo này ngân hàng bị làm sau vậy chuyển tiền từ ngân hàng khác vào tài khoản mà mỗi lần phải đợi cả ngày mới nhận được tiền có khi tận hai ngày còn chưa nhận được ag ngày càng tệ so vấy những ngân hàng khác rồi,2,1,5.3.7,2025-11-07 02:38:09,Quý khách vui lòng liên hệ đến số hotline ngân hàng Agribank: 1900558818 để được hỗ trợ thông tin chi tiết ạ. Trân trọng!,2025-11-15 03:39:34,5.3.7,com.vnpay.Agribank3g,most_relevant
c1087951-d207-4fb2-89d4-6268fd52689d,Cài Đặt_TV,https://play-lh.googleusercontent.com/a-/ALV-UjVYYEfjFguf1KUjnfX-e9mFz4_V5RHyb4MS69D76v6cX2I2V6i7,Người khác đã chuyển tiền thành công mãi không thấy thông báo nhận tiền chờ tận mấy tiếng. Quá tệ😌,2,21,5.3.6,2025-10-31 15:20:38,Quý khách vui lòng liên hệ đến số hotline ngân hàng Agribank: 1900558818 để được hỗ trợ thông tin chi tiết ạ. Trân trọng!,2025-11-15 03:29:16,5.3.6,com.vnpay.Agribank3g,most_relevant
24c7a38b-2f8b-4612-bff6-e19157e20b55,15-C7- Danh Vũ Khang,https://play-lh.googleusercontent.com/a-/ALV-UjWWAm7Ww0XuzfNR9sb6CTEzMrcQd5yd91Y1ChkIBLVLZcDn6Cvj,app thường xuyên bị lỗi không chuyển khoản được vào khoản 7-10h sáng gây rất nhiều bất tiện cho người dùng.,2,0,5.3.6,2025-11-01 01:33:29,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:34:19,5.3.6,com.vnpay.Agribank3g,most_relevant
c2dfcc6a-fa27-491a-bc96-1c93548b4cfc,tran minh,https://play-lh.googleusercontent.com/a/ACg8ocLHA3GRFD441ajfFdZLAauQGhfTIOUA1jai4e6xvKJ1t_V5-w=mo,"lối hệ thống nhiều , cập nhật thông tin cho khách hàng đã đăng ký dịch vụ về giao dịch chưa đầy đủ",2,2,5.3.6,2025-10-13 13:10:49,"Trước tiên, Ứng dụng Agribank Plus rất xin lỗi quý khách vì trải nghiệm chưa được ưng ý khi sử dụng dịch vụ. Nhằm giúp chúng tôi hiểu rõ về vấn đề mà quý khách gặp phải, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 02:38:07,5.3.6,com.vnpay.Agribank3g,most_relevant
a6cc4a56-4f68-4728-aba7-c1e7143f9e60,Music Zuka,https://play-lh.googleusercontent.com/a-/ALV-UjWkHFB3BavfOKzBSYX1pFOQq0NKeC9hN_vzKT5cQOxk8E_acgI,"tệ, quá tệ, toàn đem lại trải nghiệm ối dồi ôi, khuyên mọi người cân nhắc nếu dùng nhân hàng này",2,0,5.3.6,2025-11-01 03:48:22,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:34:18,5.3.6,com.vnpay.Agribank3g,most_relevant
728e206e-ef44-40af-99db-5e236d96b175,Ngần Thúy,https://play-lh.googleusercontent.com/a-/ALV-UjVjejoAU_1QjiArTi46SRgz3aZ_dgX9TEsF_UUsgEJkuF9pvps,"thật sự rất tệ, mình đã sd Agribank hơn 2 năm, đến giờ thì không thể đồng hành tiếp tục được nữa, bảo trì quá quá nhiều, bình thường có thể thông cảm được nma Agribank nghĩ ntn khi bảo trì 2 ngày liền đều vào khung giờ chiều tối, khi cư dân thành thị bây giờ ra ngoài chỉ cầm 1 chiếc đt, để ưu tiên sự tiện lợi, thanh toán nhanh chóng mà 0 cần mang ví, thế nhưng 2 ngày liền mình xịt keo vì mình 0 đc tbao trc việc bảo trì và 0 thể thanh toán khi mình cần:)))))",2,2,5.3.6,2025-10-13 10:22:00,"Trước tiên, Ứng dụng Agribank Plus rất xin lỗi quý khách vì trải nghiệm chưa được ưng ý khi sử dụng dịch vụ. Nhằm giúp chúng tôi hiểu rõ về vấn đề mà quý khách gặp phải, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 02:38:05,5.3.6,com.vnpay.Agribank3g,most_relevant
de6298dd-333c-482c-b7ca-2e811e30078c,Tu Kim,https://play-lh.googleusercontent.com/a-/ALV-UjX8Q0KiknD0umn4Tcf39N8JcE-btLyDoUyK5gDTd5kyQVY6BAM,phiền hà cho khách hàng lỗi thay đổi mật khẩu người cao tuổi như tôi không nhớ mật khẩu hiện tại tôi đang bị ngân hàng khoá tài khoản vì lỗi quên mật khẩu quá phiền hà,2,2,5.3.6,2025-10-04 11:30:12,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-14 10:54:33,5.3.6,com.vnpay.Agribank3g,most_relevant
69b6ad05-22b3-4858-86ec-edf416b28a8f,An Vân,https://play-lh.googleusercontent.com/a/ACg8ocKaD17pBCQg9kxogqepOos0AiGy7jaWFsyqEjdkqPEegBF-9A=mo,"mình tin tưởng sài agribank ,lấy danh ngân hàng nhà nước mà tháng nào cũng trừ tiền nào phí thường niên ,phí tin nhắn ,phí dịch vụ?? tình trạng này nên khắc phục.Cảm ơn!",2,3,5.3.6,2025-10-11 15:32:07,Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Các khoản phí trừ trong tài khoản đều do ngân hàng Agribank trực tiếp thu và quy định thời gian trừ phí. Quý khách vui lòng liên hệ đến số hotline: 1900558818 để được hỗ trợ thông tin chính xác về các khoản phí nhé. Cảm ơn Quý khách!,2025-11-15 02:30:45,5.3.6,com.vnpay.Agribank3g,most_relevant
1b4f1b01-9f24-41c9-95ad-5668de3f90fb,Tiểu hồ điệp ver.2,https://play-lh.googleusercontent.com/a-/ALV-UjWtga2Xrki-LxOH7k0tOjP8ruWQoXlP0WVi33B_vlXl922ndbcn,Tại sao điện thoại không hỗ trợ NFC thì không được xác thực sinh trắc học bằng Vneid luôn?,2,1,5.3.6,2025-10-10 13:56:31,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 02:30:43,5.3.6,com.vnpay.Agribank3g,most_relevant
4a1786f1-9fcc-4fff-98e3-011854362e3c,Viên Đào Thị,https://play-lh.googleusercontent.com/a/ACg8ocJx_A0sn7vcy2WB6CP0AydZXAqqHrR8G6jAWzBFHaPgS6qEqg=mo,áp này kì thế chuyển tiền thì cứ bảo giao dịch đg thực hiện k chuyển đc là sao,2,0,5.3.6,2025-10-24 02:04:24,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:22:29,5.3.6,com.vnpay.Agribank3g,most_relevant
20e7d838-62ac-4486-8df4-c0c53487d792,Kim anh Do,https://play-lh.googleusercontent.com/a/ACg8ocLYSVR1HRnyEMoDN9gc53MRl9eTgt2lRmLCLsciOKShwD13Kw=mo,ap hay bị lỗi ...mấy ngày nay bị lỗi vẫn chưa khắc phục nữa.,2,2,5.3.6,2025-10-23 01:06:54,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:22:28,5.3.6,com.vnpay.Agribank3g,most_relevant
4fbbfb12-b2ad-46ce-97d9-b213ec836816,Luan Ly,https://play-lh.googleusercontent.com/a-/ALV-UjWOT3wIckPoa2Z4EVsjrR5DeDUSsqY6RLQBd8K6ER7_hcml5CiNUw,"chuyển tiền cho họ mà mình bị trừ , họ chưa nhận được là sao ạ",2,1,5.3.6,2025-10-09 11:14:14,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 02:18:13,5.3.6,com.vnpay.Agribank3g,most_relevant
e0fc3568-a0c1-4510-99eb-3b39b5e97504,Duong Nhat,https://play-lh.googleusercontent.com/a-/ALV-UjU1Jsp9HLCsgR_ysUA76DM7bXT92ZJjvEnWBM-TvDcccTRS6_8,tại sao tk có 50k muốn chuyển đi lại bảo số dư không đủ,2,2,5.3.6,2025-10-09 17:45:10,Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Quý khách vui lòng liên hệ đến số hotline: 1900558818 để được hỗ trợ thông tin chi tiết nhé. Cảm ơn Quý khách!,2025-11-15 02:30:42,5.3.6,com.vnpay.Agribank3g,most_relevant
eb63e217-cc46-4776-91a7-86ceb900ad53,An Nguyen,https://play-lh.googleusercontent.com/a/ACg8ocJ-VQwPGpDmYYqky-MvCCvGVoBaZMV9n8TO9H9xJ8043jbSSA=mo,ngân hàng gì ck ta trừ tiền mà tk chưa vô tiền,2,1,5.3.6,2025-10-08 06:37:10,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 02:18:12,5.3.6,com.vnpay.Agribank3g,most_relevant
7d4e0d8f-b11c-476b-8e9a-a846bd109de0,Tinh Duong,https://play-lh.googleusercontent.com/a/ACg8ocLKnNCm0867jbNAUV37WWAweZBKX1lz8Upav58TofNCkgMTbA=mo,o vao dc ung dung tren he dieu hanh an roi,2,0,5.3.6,2025-09-29 15:27:13,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-13 10:14:51,5.3.6,com.vnpay.Agribank3g,most_relevant
fd628aea-8b67-4148-bad9-fe47b4390a2e,Lê Thị Thảo Vy,https://play-lh.googleusercontent.com/a-/ALV-UjXbNyyTeaYY0FxcsjsGM2LEIEEcQ_91bbdOdZTo-9GgmljHqYw,chuyển tiền thì lỗi liên hệ thì không nghe máy,2,2,5.3.6,2025-10-01 04:05:23,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-14 10:55:22,5.3.6,com.vnpay.Agribank3g,most_relevant
5cef7388-78d6-411e-8b14-3e5fa2abd5ce,老白1,https://play-lh.googleusercontent.com/a/ACg8ocLLAmbSVSIrDsO2_D8-KKOS7cM0EDBtMEqT4xC6ZudsgVPd-Q=mo,Giang thị hoa,2,0,5.3.6,2025-10-16 15:58:58,,,5.3.6,com.vnpay.Agribank3g,most_relevant
dba44f62-f3f3-4e0c-91e9-81b3dcbf7883,Văn tu Le,https://play-lh.googleusercontent.com/a/ACg8ocIGHXjyOGUNoNch7TswMp9s8bpK21VaUCwAqKUZ9CneFl_hOw=mo,rườm ra,2,0,5.3.6,2025-10-24 03:27:06,"Trước tiên, Ứng dụng Agribank Plus rất xin lỗi quý khách vì trải nghiệm chưa được ưng ý khi sử dụng dịch vụ. Nhằm giúp chúng tôi hiểu rõ về vấn đề mà quý khách gặp phải, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:22:26,5.3.6,com.vnpay.Agribank3g,most_relevant
93a259de-6300-42a0-a555-3e4c4204598b,Xuân Mai,https://play-lh.googleusercontent.com/a-/ALV-UjUKCVdL0qlTLzvvihFWccGghafoxiY2vP-chjLRUAs0Vp7CtahO,Agribank kì thị Android à sao Android k làm sinh trắc học được vậy,2,2,5.3.5,2025-09-29 10:41:13,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-13 10:14:50,5.3.5,com.vnpay.Agribank3g,most_relevant
85b71bb2-3441-47a7-8cec-c8b18914698c,Hào Trương Thanh,https://play-lh.googleusercontent.com/a-/ALV-UjUZk8ir2xe53AAN5VOVSru355vsOJrj14UfH-i9gpfdtdZTrpc,Thông báo giao dịch khá chậm vào ban đêm,2,1,5.3.5,2025-09-25 16:02:01,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-13 10:14:49,5.3.5,com.vnpay.Agribank3g,most_relevant
468f2c9f-14c6-4081-81e4-95b3a586f4c2,Phan Trọng Hiếu,https://play-lh.googleusercontent.com/a-/ALV-UjWK0OYBKtKpq9mRs0y-1K1L8lb-7Kmme7dHl2bWIPxz4GckBi3OvQ,"Quá nhiều loại phí. Ngay cả thông báo số dư qua app cũng tốn phí, chắc Agribank là ngân hành duy nhất ở VN có loại phí vô lý này. Nếu không phải cơ quan buộc mở để nhận lương thì không đời nào sử dụng ngân hàng này. Trước đó cũng đã trải nghiệm CÁI TỆ HẠI của NH này khi đi rút sổ tiết kiệm, BÀ CÔ nhân viên thái độ như MẸ khách hàng (Agribank huyện Châu Phú (cũ), An Giang).",2,10,5.3.4,2025-09-15 01:16:33,Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Các khoản phí trừ trong tài khoản đều do ngân hàng Agribank trực tiếp thu và quy định thời gian trừ phí. Quý khách vui lòng liên hệ đến số hotline: 1900558818 để được hỗ trợ thông tin chính xác về các khoản phí nhé. Cảm ơn Quý khách!,2025-09-18 10:24:42,5.3.4,com.vnpay.Agribank3g,most_relevant
09e40560-6276-4475-8082-6989da2c87d2,hoà xuân,https://play-lh.googleusercontent.com/a/ACg8ocIsc-BatwNoSz6vmb3-1Fmy8F7bm3HGv_vfGanwgYlKgXiloA=mo,sao không mợ được ứng dụng,2,0,5.3.4,2025-09-16 22:43:28,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải, hiện tại ứng dụng đã có phiên bản mới, Quý khách vui lòng thực hiện cập nhật sử dụng và kiểm tra lại giúp Admin nhé. Cảm ơn Quý khách!",2025-09-18 10:24:40,5.3.4,com.vnpay.Agribank3g,most_relevant
63ac8521-89b3-42df-9681-2251cf497d12,Trường Nguyễn,https://play-lh.googleusercontent.com/a/ACg8ocL_8K7MzH1HRVIK_CYRBrpd-_brZwz1Cnc634-JbrA8S34cvw=mo,Mở ứng dụng không đc,2,1,5.3.4,2025-09-16 03:31:15,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải, hiện tại ứng dụng đã có phiên bản mới, Quý khách vui lòng thực hiện cập nhật sử dụng và kiểm tra lại giúp Admin nhé. Cảm ơn Quý khách!",2025-09-18 10:24:38,5.3.4,com.vnpay.Agribank3g,most_relevant
81f2f1c2-c1fa-4928-8b13-fe92897d51bc,Thị Lan Mai,https://play-lh.googleusercontent.com/a/ACg8ocIf_Hf-XEToQHub1qS1H0ss_kSCFPycqZD43J5oqCaHtLwO8w=mo,không hài lòng,2,0,5.3.4,2025-09-15 19:27:30,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu cần hỗ trợ, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!

",2025-09-18 10:24:36,5.3.4,com.vnpay.Agribank3g,most_relevant
d88f03b1-b533-47ee-8556-9bcb1427a746,Dung Lê Thị,https://play-lh.googleusercontent.com/a-/ALV-UjUZqhi3LaF3jjCCYTtpjTaxDHuA09oXSDdFnkIDT6-Y7ITDffb_,"rất hay bị lỗi, phải xuống ngân hàng cài lại và lại mất tiền. hiện tại lại bj, ko thể mở đc. bực ghê.",2,7,5.3.3,2025-09-11 07:28:07,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu cần hỗ trợ, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-09-17 10:47:06,5.3.3,com.vnpay.Agribank3g,most_relevant
cc925ddb-38ec-4dfd-a2db-ac1e05c10907,Bé Ba Huỳnh Thị,https://play-lh.googleusercontent.com/a/ACg8ocK_Yyq4R5uiBYOQIbA2mW5i1ZQcZiYctHzfhGju1u3u-u8LOA=mo,"cái ngân hàng gì mà vào điện thoại mở lên ngân hàng agibak mà mở củng không xong, 1 đóng ứng dụng,2 đợi hoài , cứ vậy làm hoài ,vô xem chuyển tiền ,nhận tiền củng không không thấy gì hết, chán thật vãi cái ngân hàng, má bựt bội hỏm rài 4,5 ngày nay tao bựt bội",2,3,5.3.3,2025-09-14 00:45:52,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải, hiện tại ứng dụng đã có phiên bản mới, Quý khách vui lòng thực hiện cập nhật sử dụng và kiểm tra lại giúp Admin nhé. Cảm ơn Quý khách!",2025-09-18 10:24:32,5.3.3,com.vnpay.Agribank3g,most_relevant
da51e8cd-3524-4a6a-8814-b58ce0d70865,Kim Ngọc Nguyễn Thị,https://play-lh.googleusercontent.com/a/ACg8ocJMoaOPBoaXNTEAMNWbJjTL1k3gw0Qc6foHNSOxWMRR5DcSbA=mo,app bị sao vậy bật lên đen xì chả bù khi mạng yếu khi về nhà mạng mạnh vẫn không vô được,2,3,5.3.3,2025-09-10 14:44:14,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu cần hỗ trợ, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-09-17 10:46:59,5.3.3,com.vnpay.Agribank3g,most_relevant
