reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,appId,sortOrder,content_cleaned,sentiment,sentiment_vi,sentiment_label,bank_name
ab6b4a30-0265-4ee2-aec6-043d2982ee9a,Minh Nguyễn Quang,https://play-lh.googleusercontent.com/a/ACg8ocIBD9euZmyLozxpbOPEhAkaZsEfPSzGjUpqQjABK16K8IokQA=mo,Bình thường,3,0,,2025-02-22 15:27:05,Admin chân thành cảm ơn bạn đã quan tâm tới dịch vụ ạ.,2025-02-26 01:54:52,,com.vnpay.Agribank3g,newest,bình thường,negative,tiêu cực,0,Agribank
c70c1242-1cd4-463b-9e60-abb335c696dc,Hưng Vàng,https://play-lh.googleusercontent.com/a-/ALV-UjUd3EOBlxFvTffG5C1lSg0wIQnlHpfed63zQVNWRGU-C8TNAELq,Kì lạ vãi ra chuyển tiền vô rồi mà không thấy đâu Chịu thật. Được bạn bè chuyển cho 2 củ mà bên kia thông báo hoàn thành rồi mà nhưng vẫn chux thấy vào,3,0,,2025-01-30 11:05:27,"Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu cần hỗ trợ, bạn vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!",2025-02-13 10:47:17,,com.vnpay.Agribank3g,newest,kì lạ vãi ra chuyển tiền vô rồi mà không thấy đâu chịu thật. được bạn bè chuyển cho 2 củ mà bên kia thông báo hoàn thành rồi mà nhưng vẫn chux thấy vào,negative,tiêu cực,0,Agribank
7851f05d-3a08-4b9e-91a6-c97625939cc1,Ngọc Trinh,https://play-lh.googleusercontent.com/a/ACg8ocIbYhOqcPrvGB1FF2Z4X9MEeLoLBzlkeqFEfvXA_UZmFjgWjg=mo,em nhập vào tài khoản ko đc vậy,3,0,,2025-01-30 02:52:48,"Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu cần hỗ trợ, bạn vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!",2025-02-13 10:47:13,,com.vnpay.Agribank3g,newest,em nhập vào tài khoản không được vậy,negative,tiêu cực,0,Agribank
816952d6-fc7e-49c9-9319-6d8168d911a6,Xuân Kim,https://play-lh.googleusercontent.com/a/ACg8ocKvjO8YekHTM4nNeyAHBtKE_oR4j6JB924JvJ4HlFjhAQOWgg=mo,"Trời ơi sao mà NH bị lỗi hoài vậy nhận tiền thì đc mà k chuyển đc rút về cũng k đc ,từ hôm 15/1 đến nay vẫn chưa chuyển hay rút về đc lun cặp nhật STH rồi đó ,NH lm ăn gì kì vậy trời ,ráng sửa chữa trc tết đi chứ tết tới nơi r mà để lỗi hoài v năm nào cũng v 😮‍💨 Ngta chuyển tiền tới thì nhận đc mk chuyển đi thì k đc phải chuyển =tk plus ms chuyển đi đc,mọi lần rút về ví momo trong phút mốt nay rút để hệ thống NH xảy ra lỗi cả tuần nay đều v",3,0,,2025-01-21 17:51:31,"Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu cần hỗ trợ, bạn vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!",2025-02-13 10:39:59,,com.vnpay.Agribank3g,newest,"trời ơi như thế nào mà nh bị lỗi hoài vậy nhận tiền thì được mà không chuyển được rút về cũng không được ,từ hôm 15 1 đến nay vẫn chưa chuyển hay rút về được lun cặp nhật sth rồi đó ,nh làm ăn gì kì vậy trời ,ráng sửa chữa trc tết đi chứ tết tới nơi rồi mà để lỗi hoài với năm nào cũng với người ta chuyển tiền tới thì nhận được mình chuyển đi thì không được phải chuyển cảm ơn plus mới chuyển đi đc,mọi lần rút về ví momo trong phút mốt nay rút để hệ thống nh xảy ra lỗi cả tuần nay đều với",negative,tiêu cực,0,Agribank
8b40a723-1a72-46cd-aa53-d7ea4f5e6931,Nus,https://play-lh.googleusercontent.com/a-/ALV-UjU-84s4lmXBh6ZjTYmumNkt4dre08SCL6fBownMYekjx1V6QrWCHg,"Đã cập nhật sinh trắc học thành công và đã xác thực trước 01/01/2025, nhưng vẫn không chuyển được đồng nào app quá tệ",3,0,,2025-01-15 11:48:07,"Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu cần hỗ trợ, bạn vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!",2024-06-29 05:26:27,,com.vnpay.Agribank3g,newest,"đã cập nhật sinh trắc học thành công và đã xác thực trước 01 01 2025, nhưng vẫn không chuyển được đồng nào ứng dụng quá tệ",negative,tiêu cực,0,Agribank
496b83ce-7110-4a41-800c-54d3c116f4d9,Cát Tường Phạm,https://play-lh.googleusercontent.com/a/ACg8ocL64rZ5G_y-X7IFe7DBnJ9MfrXPx125W1TqBoal1NctyDgguQ=mo,"Đang bị lỗi App không chuyển tiền được ấy. Ae tạo stk plus (4 số 8 đầu, trong app luôn). Rồi chuyển tiền từ stk gốc => plus => sang tài khoản khác mình muốn là được. Chúc ae cuối năm vui vẻ.",3,0,,2025-01-10 05:20:59,"Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải. Nếu cần hỗ trợ, bạn vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn bạn!",2025-02-12 06:22:06,,com.vnpay.Agribank3g,newest,"đang bị lỗi ứng dụng không chuyển tiền được ấy. ae tạo stk plus 4 số 8 đầu, trong ứng dụng luôn . rồi chuyển tiền từ stk gốc plus sang tài khoản khác mình muốn là được. chúc ae cuối năm vui vẻ.",negative,tiêu cực,0,Agribank
631331c3-df1a-4487-ad84-47fa7a303c0b,Nguyễn Lộc,https://play-lh.googleusercontent.com/a-/ALV-UjVJyDZ2z-BAvqYROyVA_JjEKMRGwhr_qB6RPNUJV0k5SIybr2Gv,"quá nhiều tiền thu phí tài khoản khôg giống như 1 số ngân hàng khác miễn phí duy trì tài khoản , ứng dụng càng cập nhập càng lag",4,1,5.4.1,2025-12-31 10:32:31,"Admin rất tiếc về sự bất tiện mà bạn vừa gặp phải, Ứng dụng xin ghi nhận ý kiến đóng góp của bạn. Cám ơn bạn đã tin tưởng sử dụng dịch vụ ạ!",2025-06-18 08:49:42,5.4.1,com.vnpay.Agribank3g,most_relevant,"quá nhiều tiền thu phí tài khoản khôg giống như 1 số ngân hàng khác miễn phí duy trì tài khoản , ứng dụng càng cập nhập càng lag",positive,tích cực,1,Agribank
63f00bf3-522e-4bbe-8a15-64f090fc1666,Lại Thế Cường,https://play-lh.googleusercontent.com/a-/ALV-UjV4N9k4ZZPbeIVxjPjiHQMsJwyLFUOIysh-d2KlnUP3wEO81UiJGA,Sao mình không vào được ứng dụng vậy...? cứ đăng nhập một cái là noa tự thoát ứng dụng luôn,4,106,5.4.1,2026-01-13 11:30:39,"Xin chào Quý khách! Vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2026-01-14 02:29:01,5.4.1,com.vnpay.Agribank3g,most_relevant,như thế nào mình không vào được ứng dụng vậy.? cứ đăng nhập một cái là noa tự thoát ứng dụng luôn,positive,tích cực,1,Agribank
21138605-9c08-412e-a5b9-18d1c81558a2,Nuuk Knuu,https://play-lh.googleusercontent.com/a/ACg8ocIPofm0rTGwYy55jf2ZaCQ4CGymvQeLSPftAqBMtB-oDTvqJQ=mo,chuyển khoản đã trừ tiền trôi qua Gần 20h tk vẫn chưa nhận được.k hiểu sao,4,0,5.4.1,2026-01-22 01:42:57,"Xin chào Quý khách! Trường hợp Quý khách chưa nhận được/nhận chậm tiền chuyển khoản, Quý khách vui lòng báo người chuyển kiểm tra lại phía ngân hàng chuyển hoặc liên hệ hotline ngân hàng Agribank: 1900558818 cung cấp thông tin giao dịch để được hỗ trợ tra soát giao dịch ạ. Cảm ơn Quý khách!",2026-01-26 04:05:01,5.4.1,com.vnpay.Agribank3g,most_relevant,chuyển khoản đã trừ tiền trôi qua gần 20h cảm ơn vẫn chưa nhận được.k hiểu như thế nào,positive,tích cực,1,Agribank
fdbf043a-30c4-4c7d-8a83-19becd8dabeb,Dat Dat,https://play-lh.googleusercontent.com/a/ACg8ocIKERBe-gVcY7sNCRwvF4grx8XlkEgLjd9t4JsctvAwYaa6UA=mo,10₫,4,0,5.4.1,2026-01-12 13:52:18,"Xin chào Quý khách, Ứng dụng Agribank Plus rất vui khi nhận được phản hồi tốt từ Quý khách. Ứng dụng Agribank Plus sẽ tiếp tục hoàn thiện và nâng cao chất lượng để phục vụ Quý khách ngày càng tốt hơn. Trân trọng cám ơn!",2026-01-14 02:28:46,5.4.1,com.vnpay.Agribank3g,most_relevant,10,positive,tích cực,1,Agribank
9a87fc42-946b-4f77-9552-e2bb41c72ea5,Phuong Nguyen,https://play-lh.googleusercontent.com/a/ACg8ocLi28jthCmBvmH0B_SGG36q-WaJT7v5AIqBEBHrGS3rQyT2lg=mo,ok cho 4sao nếu thấy ổn cho thêm 5 sao,4,0,5.4.0,2025-12-25 00:03:43,"Xin chào Quý khách, Ứng dụng Agribank Plus rất vui khi nhận được phản hồi tốt từ Quý khách. Ứng dụng Agribank Plus sẽ tiếp tục hoàn thiện và nâng cao chất lượng để phục vụ Quý khách ngày càng tốt hơn. Trân trọng cám ơn!",2025-12-26 08:16:49,5.4.0,com.vnpay.Agribank3g,most_relevant,ok cho 4sao nếu thấy ổn cho thêm 5 như thế nào,positive,tích cực,1,Agribank
11e4063d-c105-4847-86a8-95b2eebda605,dat phamtuandat,https://play-lh.googleusercontent.com/a-/ALV-UjWwI_aBGeYzymCKV4CHHbtspVBtak09eue7I8uherTOHUj4mHE,lâu lâu hơi chậm,4,0,5.4.0,2025-12-30 15:10:19,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải, Ứng dụng xin ghi nhận ý kiến đóng góp của Quý khách. Cám ơn Quý khách đã tin tưởng sử dụng dịch vụ ạ!",2026-01-05 08:16:06,5.4.0,com.vnpay.Agribank3g,most_relevant,lâu lâu hơi chậm,positive,tích cực,1,Agribank
31d99526-8c88-49c4-b7e1-e6a541756fd8,An Hoài,https://play-lh.googleusercontent.com/a/ACg8ocIk3atD__BXF6EhuNr34lTm7wd737QV9K59sjEM7MaoLCZSMQ=mo,tốt,4,0,5.4.0,2025-12-30 15:08:14,"Xin chào Quý khách, Ứng dụng Agribank Plus rất vui khi nhận được phản hồi tốt từ Quý khách. Ứng dụng Agribank Plus sẽ tiếp tục hoàn thiện và nâng cao chất lượng để phục vụ Quý khách ngày càng tốt hơn. Trân trọng cám ơn!",2026-01-05 08:16:14,5.4.0,com.vnpay.Agribank3g,most_relevant,tốt,positive,tích cực,1,Agribank
bbd6cf11-0dc6-494d-8191-982493f5b1a6,Trang Tran,https://play-lh.googleusercontent.com/a/ACg8ocLcn1xbJOPxmAj_WIzCX4BIaw5A1TI3gkoQGnl3xejjQjg9VA=mo,chuyển tiền hoặc rút tiền mà agribank vẫn không có thông báo vào ứng dụng mới thông báo là sao vậy ạ,4,0,5.3.9,2025-12-27 07:44:02,"Xin chào Quý khách! Vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-30 02:48:24,5.3.9,com.vnpay.Agribank3g,most_relevant,chuyển tiền hoặc rút tiền mà agribank vẫn không có thông báo vào ứng dụng mới thông báo là như thế nào vậy ạ,positive,tích cực,1,Agribank
5063f8a1-73f7-4dad-ad4d-e0e7e79ad9ff,Đức Mạnh,https://play-lh.googleusercontent.com/a/ACg8ocIia_UtSxOoMSkRrAppK0Chp1S8xaia4C0ObSKyinWDg6c9vQ=mo,"tôi bị lỗi báo máy của bạn đang ở trạng thái hook, xong không vào đc ứng dụng là sao nhỉ",4,2,5.3.8,2025-11-25 02:40:41,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-01 06:47:37,5.3.8,com.vnpay.Agribank3g,most_relevant,"tôi bị lỗi báo máy của bạn đang ở trạng thái hook, xong không vào được ứng dụng là như thế nào nhỉ",positive,tích cực,1,Agribank
4ac6a404-e151-4e49-8d8d-c91b43aaace3,Ken Tuấn,https://play-lh.googleusercontent.com/a/ACg8ocKCLopjaI1qJ70eY7KPtvP730ZzM4Z4dEOooA7uHCeTzJXGpg=mo,tệ vãi l luôn ấy chuyển treo tiền liên lục còn k cho chụp màn hình tra xoát gd không ra không hiểu kiểu gì làm ra cái ngân hàng tệ Như thế luôn xoá cụ app đi:) thôi thì vẫn để cho 4sao,4,5,5.3.8,2025-11-15 18:05:47,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-24 08:51:58,5.3.8,com.vnpay.Agribank3g,most_relevant,tệ vãi l luôn ấy chuyển treo tiền liên lục còn không cho chụp màn hình tra xoát gd không ra không hiểu kiểu gì làm ra cái ngân hàng tệ như thế luôn xoá cụ ứng dụng đi thôi thì vẫn để cho 4sao,positive,tích cực,1,Agribank
8b72d5a5-3cd4-46c0-a05d-79747f18d912,Lâm Hoài,https://play-lh.googleusercontent.com/a-/ALV-UjVXAT3SPizG3V0FdXpyoVLppxy2Fp4Qcjr-oBDlMUy0sNgkKbZV,ngừơi khác chuyển tiền qua tài khoản của tôi thông tin biến động số dư đã thông báo đăng nhập vào tài khoản thì không thấy tiền ₫âu ảo thật,4,45,5.3.8,2025-12-10 15:47:38,"Xin chào Quý khách! Trường hợp Quý khách chưa nhận được/nhận chậm tiền chuyển khoản, Quý khách vui lòng báo người chuyển kiểm tra lại phía ngân hàng chuyển hoặc liên hệ hotline ngân hàng Agribank: 1900558818 cung cấp thông tin giao dịch để được hỗ trợ tra soát giao dịch ạ. Cảm ơn Quý khách!",2025-12-15 08:58:04,5.3.8,com.vnpay.Agribank3g,most_relevant,ngừơi khác chuyển tiền qua tài khoản của tôi thông tin biến động số dư đã thông báo đăng nhập vào tài khoản thì không thấy tiền âu ảo thật,positive,tích cực,1,Agribank
01f13198-09d7-4740-ae99-7b228b7b3cfe,Yuan Fang,https://play-lh.googleusercontent.com/a/ACg8ocK5y8KpZmB-QZlxxqK7YUTKgNjvJrw9vaYIPimhjl_CTtA5mQ=mo,"tk agribank plus của t đâu?, tiền để hết trong đấy giờ đ thấy?",4,1,5.3.8,2025-11-16 00:56:05,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-24 08:51:57,5.3.8,com.vnpay.Agribank3g,most_relevant,"cảm ơn agribank plus của t đâu?, tiền để hết trong đấy giờ đ thấy?",positive,tích cực,1,Agribank
c1750343-5153-4651-b050-77a490c29524,Lê Vũ Quốc Khánh (09. Lê Vũ Quốc Khánh 11a2),https://play-lh.googleusercontent.com/a-/ALV-UjWXY2h0XV2B9CZSawGPH1FZ28C0Nkpq2BRH4AVDcM7EqHA6vStF,Tôi thấy thích cái app này,4,1,5.3.8,2025-12-07 14:11:12,Admin chân thành cảm ơn bạn đã quan tâm tới dịch vụ.,2022-05-06 10:19:17,5.3.8,com.vnpay.Agribank3g,most_relevant,tôi thấy thích cái ứng dụng này,positive,tích cực,1,Agribank
787ba9cf-4208-46cd-a6cd-7ec6e0e9c951,Yuki Mains,https://play-lh.googleusercontent.com/a-/ALV-UjUrfYUAKhKyKKJcrEwFN4W8CVl4OEdf03WhzoIST-jO9JBS8SRq,Tạm tạm =.=,4,0,5.3.8,2025-11-24 13:26:04,"Xin chào Quý khách, Ứng dụng Agribank Plus rất vui khi nhận được phản hồi tốt từ Quý khách. Ứng dụng Agribank Plus sẽ tiếp tục hoàn thiện và nâng cao chất lượng để phục vụ Quý khách ngày càng tốt hơn. Trân trọng cám ơn!",2025-11-24 09:32:59,5.3.8,com.vnpay.Agribank3g,most_relevant,tạm tạm .,positive,tích cực,1,Agribank
1cc40005-8d11-4daf-a2dc-eeb8cf3c1644,Tô thanh sang,https://play-lh.googleusercontent.com/a/ACg8ocLqWysVcciwMhWBoQjOKBZleOQlLOKeEgNlCrvgYvZVlQliYw=mo,ok,4,0,5.3.8,2025-11-22 11:26:06,"Xin chào Quý khách, Ứng dụng Agribank Plus rất vui khi nhận được phản hồi tốt từ Quý khách. Ứng dụng Agribank Plus sẽ tiếp tục hoàn thiện và nâng cao chất lượng để phục vụ Quý khách ngày càng tốt hơn. Trân trọng cám ơn!",2025-12-01 04:40:44,5.3.8,com.vnpay.Agribank3g,most_relevant,ok,positive,tích cực,1,Agribank
a242764f-c0f2-4146-9c90-f93b01df018b,hoai lomu,https://play-lh.googleusercontent.com/a-/ALV-UjULXavLFxkqpKsj-vLvt017DBs2kj7RixyutF77IFiNAn1-h2c,"đôi lúc bị lỗi,hay bị đá ứng ụng",4,4,5.3.7,2025-11-11 02:51:05,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:47:03,5.3.7,com.vnpay.Agribank3g,most_relevant,"đôi lúc bị lỗi,hay bị đá ứng ụng",positive,tích cực,1,Agribank
2db3202d-ebf9-4ba5-a4bd-e6ade723c5cb,Quyen Quyenthuc,https://play-lh.googleusercontent.com/a/ACg8ocIRHqlX7YrWgiIX5fJ_UqyDdsP8DtD6OU2EV-Yglt2mkfXw_A=mo,chờ cái soft OTP lâu ơi là lâu huhu,4,2,5.3.7,2025-11-06 11:31:46,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:39:59,5.3.7,com.vnpay.Agribank3g,most_relevant,chờ cái soft otp lâu ơi là lâu huhu,positive,tích cực,1,Agribank
f57f2cd7-f376-40e5-b552-b3285026f1aa,Hiệp Thanh,https://play-lh.googleusercontent.com/a/ACg8ocKD7iL0t-i-VZ-E-ilBq2AQsx5VLw6wPtXhNbU3nATS4Y7GKA=mo,app nhận diện khuôn mặt khi chuyển tiền .quá khó chậm chạp k nhận dạng được nhanh chóng như viettcombank .cần ad sửa lỗi khắc phục nhanh hơn xin cám ơn,4,0,5.3.6,2025-12-07 13:35:11,"Trước tiên, Ứng dụng Agribank Plus rất xin lỗi quý khách vì trải nghiệm chưa được ưng ý khi sử dụng dịch vụ. Nhằm giúp chúng tôi hiểu rõ về vấn đề mà quý khách gặp phải, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-12-08 07:56:05,5.3.6,com.vnpay.Agribank3g,most_relevant,ứng dụng nhận diện khuôn mặt khi chuyển tiền .quá khó chậm chạp không nhận dạng được nhanh chóng như viettcombank .cần admin sửa lỗi khắc phục nhanh hơn xin cám ơn,positive,tích cực,1,Agribank
eae41cf0-9ffc-401d-92a0-60f31db56e08,Dương Tấn Trung Hiển,https://play-lh.googleusercontent.com/a-/ALV-UjWbpKclRPAGvRDaqayUBhiUXUUUFsOqmEpUkNrSe6-kXBk_V0Lv,Ứng dụng đang bị lỗi ở tính năng chuyển nhanh ngoài Agribank. Khi chọn chuyển nhanh ngoài Agribank thì không có chỗ nhập số tiền. Đề nghị nhà phát triển kiểm tra lại.,4,2,5.3.6,2025-10-24 23:44:52,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 03:22:32,5.3.6,com.vnpay.Agribank3g,most_relevant,ứng dụng đang bị lỗi ở tính năng chuyển nhanh ngoài agribank. khi chọn chuyển nhanh ngoài agribank thì không có chỗ nhập số tiền. đề nghị nhà phát triển kiểm tra lại.,positive,tích cực,1,Agribank
dab3599a-f920-41a9-b887-5c792dccbf00,Phạm Huy Khánh,https://play-lh.googleusercontent.com/a-/ALV-UjWvnamWYrde2JtuVkfTe_uBzHeaIRvRfLBBwv6sRLU74h2PW6cF,Đội ngũ vận hành app có thể cho đăng nhập cùng lúc trên 2 máy khác nhau không. Mỗi lần dùng đăng nhập lại quét rất mất thời gian. App Ngân hàng khác cho đăng nhập 3 máy còn được mà,4,4,5.3.6,2025-10-03 12:19:36,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải, Ứng dụng xin ghi nhận ý kiến đóng góp của Quý khách. Cám ơn Quý khách đã tin tưởng sử dụng dịch vụ ạ!",2025-11-14 10:55:28,5.3.6,com.vnpay.Agribank3g,most_relevant,đội ngũ vận hành ứng dụng có thể cho đăng nhập cùng lúc trên 2 máy khác nhau không. mỗi lần dùng đăng nhập lại quét rất mất thời gian. ứng dụng ngân hàng khác cho đăng nhập 3 máy còn được mà,positive,tích cực,1,Agribank
acb80971-b10b-4ed5-88f4-1ddca52f0ebb,Hieu Blro,https://play-lh.googleusercontent.com/a-/ALV-UjUoFso4Axyc29CUYzCds7SBBpIp8TAWru-VHBBMOcSVbDXJQ5k,"Tôi không comment trực tiếp về Agribank Plus, mà tôi chỉ muốn có đôi lời tới một dịch vụ của Agribank đó là SMS Banking. Hình như phí dịch vụ của SMS Banking bên Agri là 11000 đồng/tháng, t ôi có đăng ký dịch vụ này nhưng không hiểu sao về khoản tiền 11000 đồng trừ hằng tháng kia thì Agribank lại không có một sự giải thích, hiển thị theo chu kỳ hoặc thông báo cập nhật liên tục gì cả, nhiều khi kiểm tra lại tài khoản thấy mất tiền không nhỏ mà lại chả biết lý do từ đâu..",4,1,5.3.6,2025-10-17 13:26:15,Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Các khoản phí trừ trong tài khoản đều do ngân hàng Agribank trực tiếp thu và quy định thời gian trừ phí. Quý khách vui lòng liên hệ đến số hotline: 1900558818 để được hỗ trợ thông tin chính xác về các khoản phí nhé. Cảm ơn Quý khách!,2025-11-15 02:53:30,5.3.6,com.vnpay.Agribank3g,most_relevant,"tôi không comment trực tiếp về agribank plus, mà tôi chỉ muốn có đôi lời tới một dịch vụ của agribank đó là sms banking. hình như phí dịch vụ của sms banking bên agri là 110 đồng tháng, t ôi có đăng ký dịch vụ này nhưng không hiểu như thế nào về khoản tiền 110 đồng trừ hằng tháng kia thì agribank lại không có một sự giải thích, hiển thị theo chu kỳ hoặc thông báo cập nhật liên tục gì cả, nhiều khi kiểm tra lại tài khoản thấy mất tiền không nhỏ mà lại chả biết lý do từ đâu..",positive,tích cực,1,Agribank
8b9794f3-0150-4bdf-b89f-71d0ef1da4c4,Táng Vàng,https://play-lh.googleusercontent.com/a-/ALV-UjXBshHb00zmsgKdlGUSvce-YYCr4ruwFK81XbUxWD-kjIrxG7NS,"Khó quá khi tôi bị lỗi giao dịch quá trời, không thể nào chuyển tiền được",4,0,5.3.6,2025-10-17 23:35:11,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 02:53:29,5.3.6,com.vnpay.Agribank3g,most_relevant,"khó quá khi tôi bị lỗi giao dịch quá trời, không thể nào chuyển tiền được",positive,tích cực,1,Agribank
964e3414-792c-4ae3-a5e1-32ae70c2f098,Bách Thằng,https://play-lh.googleusercontent.com/a/ACg8ocKkDv8ilaKuY6YfiH6FyM_f2dqWQX1biGWhbullSVA3Q1Ee_Q=mo,sao tự nhiên mình bị mất tài khoản Agribank plus v còn đúng tk chính,4,0,5.3.6,2025-10-18 19:51:32,"Ứng dụng Agribank Plus rất tiếc về sự bất tiện mà Quý khách vừa gặp phải. Nếu còn gặp phát sinh, vui lòng liên hệ 1900555577 bấm phím 9 hoặc email về chamsockh@vnpay.vn, cung cấp số điện thoại sử dụng app và thông tin khiếu nại để được hỗ trợ kịp thời ạ. Cảm ơn Quý khách!",2025-11-15 02:53:28,5.3.6,com.vnpay.Agribank3g,most_relevant,như thế nào tự nhiên mình bị mất tài khoản agribank plus với còn đúng cảm ơn chính,positive,tích cực,1,Agribank
dc1f95d3-b2ea-4913-9c05-3af2f1603e2f,Kiêm Nguyễn văn,https://play-lh.googleusercontent.com/a-/ALV-UjUJNMEoiCRJtDVdItbXIq1uqw4t8oypRx4M54vsvF3FQMjA2TM,rất ok,4,0,5.3.6,2025-10-28 04:51:01,"Xin chào Quý khách, Ứng dụng Agribank Plus rất vui khi nhận được phản hồi tốt từ Quý khách. Ứng dụng Agribank Plus sẽ tiếp tục hoàn thiện và nâng cao chất lượng để phục vụ Quý khách ngày càng tốt hơn. Trân trọng cám ơn!",2025-11-15 03:29:18,5.3.6,com.vnpay.Agribank3g,most_relevant,rất ok,positive,tích cực,1,Agribank
04800cdc-0d65-4300-b309-348f170bb771,NCHÂU,https://play-lh.googleusercontent.com/a/ACg8ocJPGnZ4zgCC8YprWW6zE6SkEmhKq6QRILpD7xXOGKS8_4fEQDc=mo,App nên thêm nhiều tiện ích hơn như MBBank. nên có thêm tinh nang theme chủ đề app cho sinh động hơn. mã QR nhận tiền thêm hình 12 giáp và các hình chủ đề để lựa chọn.,4,0,5.3.5,2025-09-26 11:49:21,Ứng dụng Agribank Plus xin ghi nhận ý kiến đóng góp của Quý khách. Cám ơn Quý khách đã tin tưởng sử dụng dịch vụ ạ!,2025-11-13 10:15:01,5.3.5,com.vnpay.Agribank3g,most_relevant,ứng dụng nên thêm nhiều tiện ích hơn như mbbank. nên có thêm tinh nang theme chủ đề ứng dụng cho sinh động hơn. mã qr nhận tiền thêm hình 12 giáp và các hình chủ đề để lựa chọn.,positive,tích cực,1,Agribank
